,dev,date,HH,MM,ss,audio
0,steth,20181001,11,01,50,steth_20181001_11_01_50_label.wav
0,steth,20181001,11,02,11,steth_20181001_11_02_11_label.wav
0,steth,20181001,11,02,11,steth_20181001_11_02_11_label.wav
0,steth,20181001,11,02,31,steth_20181001_11_02_31_label.wav
0,steth,20181001,11,02,31,steth_20181001_11_02_31_label.wav
0,steth,20181001,11,02,53,steth_20181001_11_02_53_label.wav
0,steth,20181001,11,02,53,steth_20181001_11_02_53_label.wav
0,steth,20181001,11,03,16,steth_20181001_11_03_16_label.wav
0,steth,20181001,11,03,16,steth_20181001_11_03_16_label.wav
0,steth,20181001,11,03,35,steth_20181001_11_03_35_label.wav
0,steth,20181001,11,03,35,steth_20181001_11_03_35_label.wav
0,steth,20181001,11,03,54,steth_20181001_11_03_54_label.wav
0,steth,20181001,11,03,54,steth_20181001_11_03_54_label.wav
0,steth,20181001,11,04,14,steth_20181001_11_04_14_label.wav
0,steth,20181001,11,04,14,steth_20181001_11_04_14_label.wav
0,steth,20181001,11,13,07,steth_20181001_11_13_07_label.wav
0,steth,20181001,11,13,07,steth_20181001_11_13_07_label.wav
0,steth,20181001,11,13,26,steth_20181001_11_13_26_label.wav
0,steth,20181001,11,13,26,steth_20181001_11_13_26_label.wav
0,steth,20181001,11,13,45,steth_20181001_11_13_45_label.wav
0,steth,20181001,11,13,45,steth_20181001_11_13_45_label.wav
0,steth,20181001,11,14,04,steth_20181001_11_14_04_label.wav
0,steth,20181001,11,14,04,steth_20181001_11_14_04_label.wav
0,steth,20181001,11,14,24,steth_20181001_11_14_24_label.wav
0,steth,20181001,11,14,24,steth_20181001_11_14_24_label.wav
0,steth,20181001,11,14,43,steth_20181001_11_14_43_label.wav
0,steth,20181001,11,14,43,steth_20181001_11_14_43_label.wav
0,steth,20181001,11,15,02,steth_20181001_11_15_02_label.wav
0,steth,20181001,11,15,02,steth_20181001_11_15_02_label.wav
0,steth,20181001,11,16,23,steth_20181001_11_16_23_label.wav
0,steth,20181001,11,16,23,steth_20181001_11_16_23_label.wav
0,steth,20181001,11,16,47,steth_20181001_11_16_47_label.wav
0,steth,20181001,11,16,47,steth_20181001_11_16_47_label.wav
0,steth,20181001,11,17,08,steth_20181001_11_17_08_label.wav
0,steth,20181001,11,17,08,steth_20181001_11_17_08_label.wav
0,steth,20181001,11,17,28,steth_20181001_11_17_28_label.wav
0,steth,20181001,11,17,28,steth_20181001_11_17_28_label.wav
0,steth,20181001,11,17,54,steth_20181001_11_17_54_label.wav
0,steth,20181001,11,17,54,steth_20181001_11_17_54_label.wav
0,steth,20181001,11,18,13,steth_20181001_11_18_13_label.wav
0,steth,20181001,11,18,13,steth_20181001_11_18_13_label.wav
0,steth,20181001,11,19,25,steth_20181001_11_19_25_label.wav
0,steth,20181001,11,19,25,steth_20181001_11_19_25_label.wav
0,steth,20181001,11,19,43,steth_20181001_11_19_43_label.wav
0,steth,20181001,11,19,43,steth_20181001_11_19_43_label.wav
0,steth,20181001,14,05,54,steth_20181001_14_05_54_label.wav
0,steth,20181001,14,05,54,steth_20181001_14_05_54_label.wav
0,steth,20181001,14,06,14,steth_20181001_14_06_14_label.wav
0,steth,20181001,14,06,14,steth_20181001_14_06_14_label.wav
0,steth,20181001,14,06,43,steth_20181001_14_06_43_label.wav
0,steth,20181001,14,06,43,steth_20181001_14_06_43_label.wav
0,steth,20181001,14,07,01,steth_20181001_14_07_01_label.wav
0,steth,20181001,14,07,01,steth_20181001_14_07_01_label.wav
0,steth,20181001,14,07,19,steth_20181001_14_07_19_label.wav
0,steth,20181001,14,07,19,steth_20181001_14_07_19_label.wav
0,steth,20181001,14,07,38,steth_20181001_14_07_38_label.wav
0,steth,20181001,14,07,38,steth_20181001_14_07_38_label.wav
0,steth,20181001,14,07,56,steth_20181001_14_07_56_label.wav
0,steth,20181001,14,07,56,steth_20181001_14_07_56_label.wav
0,steth,20181001,14,08,17,steth_20181001_14_08_17_label.wav
0,steth,20181001,14,08,17,steth_20181001_14_08_17_label.wav
0,steth,20181010,10,20,47,steth_20181010_10_20_47_label.wav
0,steth,20181010,10,20,47,steth_20181010_10_20_47_label.wav
0,steth,20181010,10,21,06,steth_20181010_10_21_06_label.wav
0,steth,20181010,10,21,06,steth_20181010_10_21_06_label.wav
0,steth,20181010,10,21,26,steth_20181010_10_21_26_label.wav
0,steth,20181010,10,21,26,steth_20181010_10_21_26_label.wav
0,steth,20181010,10,21,45,steth_20181010_10_21_45_label.wav
0,steth,20181010,10,21,45,steth_20181010_10_21_45_label.wav
0,steth,20181010,10,22,04,steth_20181010_10_22_04_label.wav
0,steth,20181010,10,22,04,steth_20181010_10_22_04_label.wav
0,steth,20181010,10,22,23,steth_20181010_10_22_23_label.wav
0,steth,20181010,10,22,23,steth_20181010_10_22_23_label.wav
0,steth,20181010,10,22,53,steth_20181010_10_22_53_label.wav
0,steth,20181010,10,22,53,steth_20181010_10_22_53_label.wav
0,steth,20181010,10,23,12,steth_20181010_10_23_12_label.wav
0,steth,20181010,10,23,12,steth_20181010_10_23_12_label.wav
0,steth,20181017,12,43,39,steth_20181017_12_43_39_label.wav
0,steth,20181017,12,43,39,steth_20181017_12_43_39_label.wav
0,steth,20181017,12,43,58,steth_20181017_12_43_58_label.wav
0,steth,20181017,12,43,58,steth_20181017_12_43_58_label.wav
0,steth,20181017,12,44,17,steth_20181017_12_44_17_label.wav
0,steth,20181017,12,44,17,steth_20181017_12_44_17_label.wav
0,steth,20181017,12,44,39,steth_20181017_12_44_39_label.wav
0,steth,20181017,12,44,39,steth_20181017_12_44_39_label.wav
0,steth,20181017,12,45,00,steth_20181017_12_45_00_label.wav
0,steth,20181017,12,45,00,steth_20181017_12_45_00_label.wav
0,steth,20181017,12,45,19,steth_20181017_12_45_19_label.wav
0,steth,20181017,12,45,19,steth_20181017_12_45_19_label.wav
0,steth,20181017,12,45,39,steth_20181017_12_45_39_label.wav
0,steth,20181017,12,45,39,steth_20181017_12_45_39_label.wav
0,steth,20181017,12,45,58,steth_20181017_12_45_58_label.wav
0,steth,20181017,12,45,58,steth_20181017_12_45_58_label.wav
0,steth,20181017,12,46,55,steth_20181017_12_46_55_label.wav
0,steth,20181017,12,46,55,steth_20181017_12_46_55_label.wav
0,steth,20181017,12,47,13,steth_20181017_12_47_13_label.wav
0,steth,20181017,12,47,13,steth_20181017_12_47_13_label.wav
0,steth,20181017,12,47,35,steth_20181017_12_47_35_label.wav
0,steth,20181017,12,47,35,steth_20181017_12_47_35_label.wav
0,steth,20181017,12,47,54,steth_20181017_12_47_54_label.wav
0,steth,20181017,12,47,54,steth_20181017_12_47_54_label.wav
0,steth,20181017,12,48,13,steth_20181017_12_48_13_label.wav
0,steth,20181017,12,48,13,steth_20181017_12_48_13_label.wav
0,steth,20181017,12,48,51,steth_20181017_12_48_51_label.wav
0,steth,20181017,12,48,51,steth_20181017_12_48_51_label.wav
0,steth,20181017,12,49,11,steth_20181017_12_49_11_label.wav
0,steth,20181017,12,49,11,steth_20181017_12_49_11_label.wav
0,steth,20181018,13,05,04,steth_20181018_13_05_04_label.wav
0,steth,20181018,13,05,04,steth_20181018_13_05_04_label.wav
0,steth,20181018,13,05,24,steth_20181018_13_05_24_label.wav
0,steth,20181018,13,05,24,steth_20181018_13_05_24_label.wav
0,steth,20181018,13,05,43,steth_20181018_13_05_43_label.wav
0,steth,20181018,13,05,43,steth_20181018_13_05_43_label.wav
0,steth,20181018,13,06,02,steth_20181018_13_06_02_label.wav
0,steth,20181018,13,06,02,steth_20181018_13_06_02_label.wav
0,steth,20181018,13,06,26,steth_20181018_13_06_26_label.wav
0,steth,20181018,13,06,26,steth_20181018_13_06_26_label.wav
0,steth,20181018,13,06,45,steth_20181018_13_06_45_label.wav
0,steth,20181018,13,06,45,steth_20181018_13_06_45_label.wav
0,steth,20181018,13,07,06,steth_20181018_13_07_06_label.wav
0,steth,20181018,13,07,06,steth_20181018_13_07_06_label.wav
0,steth,20181018,13,07,25,steth_20181018_13_07_25_label.wav
0,steth,20181018,13,07,25,steth_20181018_13_07_25_label.wav
0,steth,20181018,13,09,53,steth_20181018_13_09_53_label.wav
0,steth,20181018,13,09,53,steth_20181018_13_09_53_label.wav
0,steth,20181018,13,10,13,steth_20181018_13_10_13_label.wav
0,steth,20181018,13,10,13,steth_20181018_13_10_13_label.wav
0,steth,20181018,13,10,33,steth_20181018_13_10_33_label.wav
0,steth,20181018,13,10,33,steth_20181018_13_10_33_label.wav
0,steth,20181018,13,10,52,steth_20181018_13_10_52_label.wav
0,steth,20181018,13,10,52,steth_20181018_13_10_52_label.wav
0,steth,20181018,13,11,12,steth_20181018_13_11_12_label.wav
0,steth,20181018,13,11,12,steth_20181018_13_11_12_label.wav
0,steth,20181018,13,11,31,steth_20181018_13_11_31_label.wav
0,steth,20181018,13,11,31,steth_20181018_13_11_31_label.wav
0,steth,20181018,13,11,50,steth_20181018_13_11_50_label.wav
0,steth,20181018,13,11,50,steth_20181018_13_11_50_label.wav
0,steth,20181018,13,39,56,steth_20181018_13_39_56_label.wav
0,steth,20181018,13,39,56,steth_20181018_13_39_56_label.wav
0,steth,20181018,13,40,15,steth_20181018_13_40_15_label.wav
0,steth,20181018,13,40,15,steth_20181018_13_40_15_label.wav
0,steth,20181018,13,40,35,steth_20181018_13_40_35_label.wav
0,steth,20181018,13,40,35,steth_20181018_13_40_35_label.wav
0,steth,20181018,13,40,54,steth_20181018_13_40_54_label.wav
0,steth,20181018,13,40,54,steth_20181018_13_40_54_label.wav
0,steth,20181018,13,41,13,steth_20181018_13_41_13_label.wav
0,steth,20181018,13,41,13,steth_20181018_13_41_13_label.wav
0,steth,20181018,13,41,32,steth_20181018_13_41_32_label.wav
0,steth,20181018,13,41,32,steth_20181018_13_41_32_label.wav
0,steth,20181018,13,41,52,steth_20181018_13_41_52_label.wav
0,steth,20181018,13,41,52,steth_20181018_13_41_52_label.wav
0,steth,20181018,13,42,11,steth_20181018_13_42_11_label.wav
0,steth,20181018,13,42,11,steth_20181018_13_42_11_label.wav
0,steth,20181018,14,09,21,steth_20181018_14_09_21_label.wav
0,steth,20181018,14,09,21,steth_20181018_14_09_21_label.wav
0,steth,20181018,14,09,40,steth_20181018_14_09_40_label.wav
0,steth,20181018,14,09,40,steth_20181018_14_09_40_label.wav
0,steth,20181018,14,09,59,steth_20181018_14_09_59_label.wav
0,steth,20181018,14,09,59,steth_20181018_14_09_59_label.wav
0,steth,20181018,14,10,18,steth_20181018_14_10_18_label.wav
0,steth,20181018,14,10,18,steth_20181018_14_10_18_label.wav
0,steth,20181018,14,10,38,steth_20181018_14_10_38_label.wav
0,steth,20181018,14,10,38,steth_20181018_14_10_38_label.wav
0,steth,20181018,14,10,57,steth_20181018_14_10_57_label.wav
0,steth,20181018,14,10,57,steth_20181018_14_10_57_label.wav
0,steth,20181018,14,11,18,steth_20181018_14_11_18_label.wav
0,steth,20181018,14,11,18,steth_20181018_14_11_18_label.wav
0,steth,20181018,14,11,38,steth_20181018_14_11_38_label.wav
0,steth,20181018,14,11,38,steth_20181018_14_11_38_label.wav
0,steth,20181022,09,36,39,steth_20181022_09_36_39_label.wav
0,steth,20181022,09,36,39,steth_20181022_09_36_39_label.wav
0,steth,20181022,09,37,03,steth_20181022_09_37_03_label.wav
0,steth,20181022,09,37,03,steth_20181022_09_37_03_label.wav
0,steth,20181022,09,37,23,steth_20181022_09_37_23_label.wav
0,steth,20181022,09,37,23,steth_20181022_09_37_23_label.wav
0,steth,20181022,09,37,42,steth_20181022_09_37_42_label.wav
0,steth,20181022,09,37,42,steth_20181022_09_37_42_label.wav
0,steth,20181022,09,38,02,steth_20181022_09_38_02_label.wav
0,steth,20181022,09,38,02,steth_20181022_09_38_02_label.wav
0,steth,20181022,09,38,23,steth_20181022_09_38_23_label.wav
0,steth,20181022,09,38,23,steth_20181022_09_38_23_label.wav
0,steth,20181022,09,38,45,steth_20181022_09_38_45_label.wav
0,steth,20181022,09,38,45,steth_20181022_09_38_45_label.wav
0,steth,20181022,09,39,04,steth_20181022_09_39_04_label.wav
0,steth,20181022,09,39,04,steth_20181022_09_39_04_label.wav
0,steth,20181022,09,47,28,steth_20181022_09_47_28_label.wav
0,steth,20181022,09,47,28,steth_20181022_09_47_28_label.wav
0,steth,20181022,09,47,48,steth_20181022_09_47_48_label.wav
0,steth,20181022,09,47,48,steth_20181022_09_47_48_label.wav
0,steth,20181022,09,48,06,steth_20181022_09_48_06_label.wav
0,steth,20181022,09,48,06,steth_20181022_09_48_06_label.wav
0,steth,20181022,09,48,28,steth_20181022_09_48_28_label.wav
0,steth,20181022,09,48,28,steth_20181022_09_48_28_label.wav
0,steth,20181022,09,48,46,steth_20181022_09_48_46_label.wav
0,steth,20181022,09,48,46,steth_20181022_09_48_46_label.wav
0,steth,20181022,09,49,05,steth_20181022_09_49_05_label.wav
0,steth,20181022,09,49,05,steth_20181022_09_49_05_label.wav
0,steth,20181022,09,49,23,steth_20181022_09_49_23_label.wav
0,steth,20181022,09,49,23,steth_20181022_09_49_23_label.wav
0,steth,20181022,09,49,42,steth_20181022_09_49_42_label.wav
0,steth,20181022,09,49,42,steth_20181022_09_49_42_label.wav
0,steth,20181022,09,55,05,steth_20181022_09_55_05_label.wav
0,steth,20181022,09,55,05,steth_20181022_09_55_05_label.wav
0,steth,20181022,09,55,25,steth_20181022_09_55_25_label.wav
0,steth,20181022,09,55,25,steth_20181022_09_55_25_label.wav
0,steth,20181022,09,55,44,steth_20181022_09_55_44_label.wav
0,steth,20181022,09,55,44,steth_20181022_09_55_44_label.wav
0,steth,20181022,09,56,03,steth_20181022_09_56_03_label.wav
0,steth,20181022,09,56,03,steth_20181022_09_56_03_label.wav
0,steth,20181022,09,56,23,steth_20181022_09_56_23_label.wav
0,steth,20181022,09,56,23,steth_20181022_09_56_23_label.wav
0,steth,20181022,09,56,42,steth_20181022_09_56_42_label.wav
0,steth,20181022,09,56,42,steth_20181022_09_56_42_label.wav
0,steth,20181022,09,57,01,steth_20181022_09_57_01_label.wav
0,steth,20181022,09,57,01,steth_20181022_09_57_01_label.wav
0,steth,20181022,09,57,19,steth_20181022_09_57_19_label.wav
0,steth,20181022,09,57,19,steth_20181022_09_57_19_label.wav
0,steth,20181022,10,38,36,steth_20181022_10_38_36_label.wav
0,steth,20181022,10,38,36,steth_20181022_10_38_36_label.wav
0,steth,20181022,10,38,55,steth_20181022_10_38_55_label.wav
0,steth,20181022,10,38,55,steth_20181022_10_38_55_label.wav
0,steth,20181022,10,39,18,steth_20181022_10_39_18_label.wav
0,steth,20181022,10,39,18,steth_20181022_10_39_18_label.wav
0,steth,20181022,10,39,38,steth_20181022_10_39_38_label.wav
0,steth,20181022,10,39,38,steth_20181022_10_39_38_label.wav
0,steth,20181022,10,40,09,steth_20181022_10_40_09_label.wav
0,steth,20181022,10,40,09,steth_20181022_10_40_09_label.wav
0,steth,20181022,10,40,27,steth_20181022_10_40_27_label.wav
0,steth,20181022,10,40,27,steth_20181022_10_40_27_label.wav
0,steth,20181022,10,40,48,steth_20181022_10_40_48_label.wav
0,steth,20181022,10,40,48,steth_20181022_10_40_48_label.wav
0,steth,20181022,10,41,08,steth_20181022_10_41_08_label.wav
0,steth,20181022,10,41,08,steth_20181022_10_41_08_label.wav
0,steth,20181024,14,02,37,steth_20181024_14_02_37_label.wav
0,steth,20181024,14,02,37,steth_20181024_14_02_37_label.wav
0,steth,20181024,14,03,07,steth_20181024_14_03_07_label.wav
0,steth,20181024,14,03,07,steth_20181024_14_03_07_label.wav
0,steth,20181024,14,03,51,steth_20181024_14_03_51_label.wav
0,steth,20181024,14,03,51,steth_20181024_14_03_51_label.wav
0,steth,20181024,14,04,10,steth_20181024_14_04_10_label.wav
0,steth,20181024,14,04,10,steth_20181024_14_04_10_label.wav
0,steth,20181024,14,04,29,steth_20181024_14_04_29_label.wav
0,steth,20181024,14,04,29,steth_20181024_14_04_29_label.wav
0,steth,20181024,14,04,47,steth_20181024_14_04_47_label.wav
0,steth,20181024,14,04,47,steth_20181024_14_04_47_label.wav
0,steth,20181024,14,05,06,steth_20181024_14_05_06_label.wav
0,steth,20181024,14,05,06,steth_20181024_14_05_06_label.wav
0,steth,20181024,14,06,37,steth_20181024_14_06_37_label.wav
0,steth,20181024,14,06,37,steth_20181024_14_06_37_label.wav
0,steth,20181024,14,06,57,steth_20181024_14_06_57_label.wav
0,steth,20181024,14,06,57,steth_20181024_14_06_57_label.wav
0,steth,20181024,14,07,16,steth_20181024_14_07_16_label.wav
0,steth,20181024,14,07,16,steth_20181024_14_07_16_label.wav
0,steth,20181024,14,07,35,steth_20181024_14_07_35_label.wav
0,steth,20181024,14,07,35,steth_20181024_14_07_35_label.wav
0,steth,20181024,14,07,56,steth_20181024_14_07_56_label.wav
0,steth,20181024,14,07,56,steth_20181024_14_07_56_label.wav
0,steth,20181024,14,08,42,steth_20181024_14_08_42_label.wav
0,steth,20181024,14,08,42,steth_20181024_14_08_42_label.wav
0,steth,20181024,14,09,00,steth_20181024_14_09_00_label.wav
0,steth,20181024,14,09,00,steth_20181024_14_09_00_label.wav
0,steth,20181031,13,42,35,steth_20181031_13_42_35_label.wav
0,steth,20181031,13,42,35,steth_20181031_13_42_35_label.wav
0,steth,20181031,13,42,54,steth_20181031_13_42_54_label.wav
0,steth,20181031,13,42,54,steth_20181031_13_42_54_label.wav
0,steth,20181031,13,43,13,steth_20181031_13_43_13_label.wav
0,steth,20181031,13,43,13,steth_20181031_13_43_13_label.wav
0,steth,20181031,13,43,31,steth_20181031_13_43_31_label.wav
0,steth,20181031,13,43,31,steth_20181031_13_43_31_label.wav
0,steth,20181031,13,43,52,steth_20181031_13_43_52_label.wav
0,steth,20181031,13,43,52,steth_20181031_13_43_52_label.wav
0,steth,20181031,13,44,12,steth_20181031_13_44_12_label.wav
0,steth,20181031,13,44,12,steth_20181031_13_44_12_label.wav
0,steth,20181031,13,44,30,steth_20181031_13_44_30_label.wav
0,steth,20181031,13,44,30,steth_20181031_13_44_30_label.wav
0,steth,20181031,13,44,50,steth_20181031_13_44_50_label.wav
0,steth,20181031,13,44,50,steth_20181031_13_44_50_label.wav
0,steth,20181102,13,17,53,steth_20181102_13_17_53_label.wav
0,steth,20181102,13,17,53,steth_20181102_13_17_53_label.wav
0,steth,20181102,13,19,35,steth_20181102_13_19_35_label.wav
0,steth,20181102,13,19,35,steth_20181102_13_19_35_label.wav
0,steth,20181102,13,23,39,steth_20181102_13_23_39_label.wav
0,steth,20181102,13,23,39,steth_20181102_13_23_39_label.wav
0,steth,20181102,13,26,21,steth_20181102_13_26_21_label.wav
0,steth,20181102,13,26,21,steth_20181102_13_26_21_label.wav
0,steth,20181102,13,42,52,steth_20181102_13_42_52_label.wav
0,steth,20181102,13,42,52,steth_20181102_13_42_52_label.wav
0,steth,20181102,13,43,15,steth_20181102_13_43_15_label.wav
0,steth,20181102,13,43,15,steth_20181102_13_43_15_label.wav
0,steth,20181102,13,43,48,steth_20181102_13_43_48_label.wav
0,steth,20181102,13,43,48,steth_20181102_13_43_48_label.wav
0,steth,20181102,13,44,54,steth_20181102_13_44_54_label.wav
0,steth,20181102,13,44,54,steth_20181102_13_44_54_label.wav
0,steth,20181102,13,45,30,steth_20181102_13_45_30_label.wav
0,steth,20181102,13,45,30,steth_20181102_13_45_30_label.wav
0,steth,20181102,13,46,03,steth_20181102_13_46_03_label.wav
0,steth,20181102,13,46,03,steth_20181102_13_46_03_label.wav
0,steth,20181102,13,46,36,steth_20181102_13_46_36_label.wav
0,steth,20181102,13,46,36,steth_20181102_13_46_36_label.wav
0,steth,20181102,13,58,12,steth_20181102_13_58_12_label.wav
0,steth,20181102,13,58,12,steth_20181102_13_58_12_label.wav
0,steth,20181102,13,59,25,steth_20181102_13_59_25_label.wav
0,steth,20181102,13,59,25,steth_20181102_13_59_25_label.wav
0,steth,20181102,14,00,56,steth_20181102_14_00_56_label.wav
0,steth,20181102,14,00,56,steth_20181102_14_00_56_label.wav
0,steth,20181102,14,06,19,steth_20181102_14_06_19_label.wav
0,steth,20181102,14,06,19,steth_20181102_14_06_19_label.wav
0,steth,20181102,14,06,53,steth_20181102_14_06_53_label.wav
0,steth,20181102,14,06,53,steth_20181102_14_06_53_label.wav
0,steth,20181102,14,08,29,steth_20181102_14_08_29_label.wav
0,steth,20181102,14,08,29,steth_20181102_14_08_29_label.wav
0,steth,20181102,14,09,09,steth_20181102_14_09_09_label.wav
0,steth,20181102,14,09,09,steth_20181102_14_09_09_label.wav
0,steth,20181104,08,34,37,steth_20181104_08_34_37_label.wav
0,steth,20181104,08,34,37,steth_20181104_08_34_37_label.wav
0,steth,20181104,08,35,04,steth_20181104_08_35_04_label.wav
0,steth,20181104,08,35,04,steth_20181104_08_35_04_label.wav
0,steth,20181108,16,39,20,steth_20181108_16_39_20_label.wav
0,steth,20181108,16,39,20,steth_20181108_16_39_20_label.wav
0,steth,20181108,16,39,41,steth_20181108_16_39_41_label.wav
0,steth,20181108,16,39,41,steth_20181108_16_39_41_label.wav
0,steth,20181108,16,40,02,steth_20181108_16_40_02_label.wav
0,steth,20181108,16,40,02,steth_20181108_16_40_02_label.wav
0,steth,20181108,16,40,26,steth_20181108_16_40_26_label.wav
0,steth,20181108,16,40,26,steth_20181108_16_40_26_label.wav
0,steth,20181108,16,40,49,steth_20181108_16_40_49_label.wav
0,steth,20181108,16,40,49,steth_20181108_16_40_49_label.wav
0,steth,20181108,16,41,11,steth_20181108_16_41_11_label.wav
